"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","aux_x2","weight","equalone"
"72","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)","UAP_URB_ Dom Bosco",1,0,1,0,0,0,0,0,3,3,2,2,2,3,1,1,1,3,2,2,3,3,3,2,3,3,1,21,16,5,21,42,43,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,6,6,5,5,11,12,1,1,1
"73","ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário","UAP_URB_ Dom Bosco",1,1,0,1,1,0,1,0,3,3,1,1,3,2,1,1,1,3,3,3,2,2,3,1,3,3,3,19,14,5,20,39,42,1,1,0,1,1,0,1,0,1,1,-1,-1,1,0,1,1,1,1,1,1,0,0,1,-1,1,1,3,4,4,5,4,8,11,1,1,1
"74","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Dom Bosco",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"75","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Dom Bosco",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"76","CAPS_CO_ CAPS HU","UAP_URB_ Dom Bosco",1,1,1,1,1,0,1,0,3,3,3,3,2,2,1,1,1,3,3,3,3,2,3,1,3,3,4,22,17,5,21,43,47,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,-1,1,1,4,7,7,5,5,12,16,1,1,1
"77","CRAS_AS_ CRAS Centro","UAP_URB_ Dom Bosco",1,0,1,0,0,0,0,0,2,3,3,3,1,2,1,1,1,3,3,3,3,3,3,2,3,3,1,20,15,5,23,43,44,1,0,1,0,0,0,0,0,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5,5,7,12,13,1,1,1
"78","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Dom Bosco",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"79","CRE_SOC_ CREAS Infância e Juventude","UAP_URB_ Dom Bosco",1,1,1,0,0,0,0,0,3,3,3,3,3,3,1,2,1,3,2,2,2,3,3,2,3,3,1,25,19,6,20,45,46,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,8,9,6,4,12,13,1,1,1
"80","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Santa Cecília",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"81","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Santa Cecília",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"82","CRAS_AS_ CRAS Centro","UAP_URB_ Santa Cecília",1,0,1,0,0,0,0,0,2,3,3,3,1,2,1,1,1,3,3,3,3,3,3,2,3,3,1,20,15,5,23,43,44,1,0,1,0,0,0,0,0,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5,5,7,12,13,1,1,1
"83","CRE_SOC_ CREAS Idoso e Mulher","UAP_URB_ Santa Cecília",1,1,1,1,1,0,1,0,3,3,3,3,2,2,2,1,1,3,2,3,3,3,3,2,3,3,4,23,18,5,22,45,49,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,4,6,6,5,6,12,16,1,1,1
"84","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","UAP_URB_ Bairro Industrial",1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,1,15,9,6,19,34,35,1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,1,-3,-1,6,3,0,1,1,1,1
"85","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Bairro Industrial",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"86","CRE_SOC_ CREAS Norte","UAP_URB_ Bairro Industrial",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"87","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Bairro Industrial",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"88","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","UAP_URB_ Barreira do Triunfo",1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,1,15,9,6,19,34,35,1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,1,-3,-1,6,3,0,1,1,1,1
"89","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1","UAP_URB_ Barreira do Triunfo",1,0,1,0,0,0,0,0,1,3,1,1,3,3,1,1,1,2,2,3,1,3,2,2,3,3,1,17,13,4,19,36,37,1,0,1,0,0,0,0,0,-1,1,-1,-1,1,1,1,1,1,0,0,1,-1,1,0,0,1,1,1,3,3,4,3,6,7,1,1,1
"90","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Barreira do Triunfo",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"91","CRAS_AS_ CRAS Norte Benfica","UAP_URB_ Barreira do Triunfo",1,1,1,1,0,1,0,0,3,3,3,2,2,2,2,1,3,2,2,2,2,2,2,2,3,3,3,23,17,6,18,41,44,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,3,3,5,6,2,5,8,1,1,1
"92","CRE_SOC_ CREAS Norte","UAP_URB_ Barreira do Triunfo",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"93","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Barreira do Triunfo",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"94","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","UAP_URB_ Benfica",1,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,1,15,9,6,19,34,35,1,1,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,1,-3,-1,6,3,0,1,1,1,1
"95","EA_DQCT_ Comunidade Terapêutica Geração de Adoradores – CTGA","UAP_URB_ Benfica",1,0,1,1,1,0,0,0,3,3,3,3,3,3,1,1,2,2,2,3,2,2,3,2,3,3,3,24,19,5,20,44,47,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,3,8,9,5,4,12,15,1,1,1
"96","ENT_SOC_ Território Aliança pela Vida  Zona Norte","UAP_URB_ Benfica",1,1,1,0,0,0,1,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,2,26,21,5,24,50,52,1,1,1,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"97","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Benfica",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"98","CRE_SOC_ CREAS Norte","UAP_URB_ Benfica",1,1,1,0,1,0,0,0,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,22,17,5,24,46,48,1,1,1,0,1,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"99","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Benfica",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"100","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Cidade do Sol",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"101","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Cidade do Sol",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"102","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Esplanada",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"103","CRAS_AS_ CRAS Centro","UAP_URB_ Esplanada",1,0,1,0,0,0,0,0,2,3,3,3,1,2,1,1,1,3,3,3,3,3,3,2,3,3,1,20,15,5,23,43,44,1,0,1,0,0,0,0,0,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5,5,7,12,13,1,1,1
"104","CRE_SOC_ CREAS Norte","UAP_URB_ Esplanada",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"105","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Esplanada",1,0,0,1,1,0,0,0,3,3,2,3,2,2,2,1,1,3,3,3,2,2,3,2,3,3,2,22,17,5,21,43,45,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,2,5,5,5,5,10,12,1,1,1
"106","EA_DQCT_ Associação Beneficente Cristã Restituir","UAP_URB_ Jardim Natal",1,0,0,1,0,0,0,0,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,3,3,1,26,19,7,23,49,50,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,7,9,7,7,14,15,1,1,1
"107","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Jardim Natal",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"108","CRE_SOC_ CREAS Norte","UAP_URB_ Jardim Natal",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"109","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Jardim Natal",1,0,0,1,1,0,0,0,3,3,2,3,2,2,2,1,1,3,3,3,2,2,3,2,3,3,2,22,17,5,21,43,45,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,2,5,5,5,5,10,12,1,1,1
"110","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","UAP_URB_ Jóquei Clube I",1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,1,15,9,6,19,34,35,1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,1,-3,-1,6,3,0,1,1,1,1
"111","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Jóquei Clube I",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"112","CRAS_AS_ CRAS Norte Benfica","UAP_URB_ Jóquei Clube I",1,1,1,1,0,1,0,0,3,3,3,2,2,2,2,1,3,2,2,2,2,2,2,2,3,3,3,23,17,6,18,41,44,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,3,3,5,6,2,5,8,1,1,1
"113","CRE_SOC_ CREAS Norte","UAP_URB_ Jóquei Clube I",1,1,1,0,1,0,0,0,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,22,17,5,24,46,48,1,1,1,0,1,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"114","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Jóquei Clube I",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"115","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","UAP_URB_ Jóquei Clube II",1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,1,15,9,6,19,34,35,1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,1,-3,-1,6,3,0,1,1,1,1
"116","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Jóquei Clube II",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"117","CRAS_AS_ CRAS Norte Benfica","UAP_URB_ Jóquei Clube II",1,1,1,1,0,1,0,0,3,3,3,2,2,2,2,1,3,2,2,2,2,2,2,2,3,3,3,23,17,6,18,41,44,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,3,3,5,6,2,5,8,1,1,1
"118","CRE_SOC_ CREAS Norte","UAP_URB_ Jóquei Clube II",1,1,1,0,1,0,0,0,3,3,3,1,1,3,1,1,1,3,3,3,3,3,3,3,3,3,2,20,15,5,24,44,46,1,1,1,0,1,0,0,0,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,8,13,15,1,1,1
"119","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Jóquei Clube II",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"120","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Milho Branco",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"121","CAPS_CO_ CAPS IJ","UAP_URB_ Milho Branco",1,0,1,1,1,0,0,0,1,3,1,2,3,3,3,1,3,1,2,1,3,3,1,2,3,3,3,21,16,5,18,39,42,1,0,1,1,1,0,0,0,-1,1,-1,0,1,1,-1,1,-1,-1,0,-1,1,1,-1,0,1,1,3,0,2,5,2,2,5,1,1,1
"122","CRAS_AS_ CRAS Centro","UAP_URB_ Milho Branco",1,0,1,0,0,0,0,0,2,3,3,3,1,2,1,1,1,3,3,3,3,3,3,2,3,3,1,20,15,5,23,43,44,1,0,1,0,0,0,0,0,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5,5,7,12,13,1,1,1
"123","CRE_SOC_ CREAS Norte","UAP_URB_ Milho Branco",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"124","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Milho Branco",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"125","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Monte Castelo",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"126","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ Monte Castelo",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"127","CRAS_AS_ CRAS Centro","UAP_URB_ Monte Castelo",1,0,1,0,0,0,0,0,2,3,3,3,1,2,1,1,1,3,3,3,3,3,3,2,3,3,1,20,15,5,23,43,44,1,0,1,0,0,0,0,0,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5,5,7,12,13,1,1,1
"128","CRE_SOC_ CREAS Norte","UAP_URB_ Monte Castelo",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"129","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Monte Castelo",1,0,0,1,1,0,0,0,3,3,2,3,2,2,1,1,1,3,3,3,2,2,3,2,3,3,2,21,16,5,21,42,44,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,2,6,6,5,5,11,13,1,1,1
"130","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","UAP_URB_ Nova Era",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,1,3,3,3,3,3,3,23,18,5,22,45,48,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,3,8,8,5,6,14,17,1,1,1
"131","ENT_SOC_ Território Aliança pela Vida  Zona Norte","UAP_URB_ Nova Era",1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,5,26,21,5,24,50,55,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,8,15,20,1,1,1
"132","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Nova Era",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"133","CRE_SOC_ CREAS Norte","UAP_URB_ Nova Era",1,1,1,0,1,0,0,0,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,18,13,5,24,42,44,1,1,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,8,11,13,1,1,1
"134","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Nova Era",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"135","AJU_MUT_ Escritório de Serviços Locais dos Álcoólicos Anônimos de Juiz de Fora","UAP_URB_ Santa Cruz",1,0,1,1,0,0,1,0,3,3,3,2,3,3,1,1,1,3,3,3,1,3,3,3,3,3,3,23,18,5,22,45,48,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,3,8,8,5,6,14,17,1,1,1
"136","ENT_SOC_ Território Aliança pela Vida  Zona Norte","UAP_URB_ Santa Cruz",1,1,1,0,1,1,1,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,26,21,5,24,50,54,1,1,1,0,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,5,8,15,19,1,1,1
"137","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ Santa Cruz",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"138","CRAS_AS_ CRAS Norte Benfica","UAP_URB_ Santa Cruz",1,1,1,1,1,1,0,0,3,3,3,2,2,2,2,1,3,2,2,2,2,2,2,2,3,3,4,23,17,6,18,41,45,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,4,3,5,6,2,5,9,1,1,1
"139","CRE_SOC_ CREAS Norte","UAP_URB_ Santa Cruz",1,1,1,0,1,0,0,0,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,22,17,5,24,46,48,1,1,1,0,1,0,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"140","AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)","UAP_URB_ Santa Cruz",1,0,0,1,1,0,0,0,3,3,2,3,2,2,3,1,1,3,3,3,2,2,3,2,3,3,2,23,18,5,21,44,46,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,1,1,1,1,1,0,0,1,0,1,1,2,4,4,5,5,9,11,1,1,1
"141","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","UAP_URB_ São Judas Tadeu",1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,1,15,9,6,19,34,35,1,0,1,0,0,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,1,-3,-1,6,3,0,1,1,1,1
"142","ENT_SOC_ Território Aliança pela Vida  Zona Norte","UAP_URB_ São Judas Tadeu",1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,5,26,21,5,24,50,55,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,8,15,20,1,1,1
"143","ASS_HOS_ Hospital de Pronto Socorro – HPS","UAP_URB_ São Judas Tadeu",1,1,1,1,0,0,0,0,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,22,16,6,18,40,42,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,4,6,6,2,6,8,1,1,1
"144","ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)","UAP_URB_ São Judas Tadeu",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
